ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
291646,,2002,5,9,05467,MONTEBELLO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-75.54635949 5.917729977)
291648,,2002,5,11,05649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-75.02238399 6.199961814)
291649,,2002,5,12,66594,QUINCHIA,RISARALDA,EJE CAFETERO,RUTA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,0,0,0,0,0,0,0,1,,,6,ARMA DE FUEGO - OBJETO CONTUNDENTE,POINT (-75.70904156 5.323580754)
291650,CR2017291650,2002,5,9,25805,TIBACUY,CUNDINAMARCA,SUMAPAZ,RUTA,GUERRILLA,FARC,1,1,0,0,1,0,37,0,1,,,5,ARMA DE FUEGO,POINT (-74.46943028 4.336728248)
291652,,2002,5,13,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-72.391 2.452)
291653,,2002,5,15,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-77.11872831 3.493340766)
291655,CR046727,2002,5,18,05893,YONDO,ANTIOQUIA,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,15,ARMA DE FUEGO,POINT (-74.15824041 6.925159318)
291656,CR030030,2002,5,20,54670,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-73.2176038 8.414441404)
291657,CR046731,2002,5,21,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,INCURSIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,14,1,0,,,9,ARMA DE FUEGO,POINT (-75.578661 6.250063)
291658,,2002,5,21,86568,PUERTO ASIS,PUTUMAYO,BAJO PUTUMAYO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.52158203 0.433884539)
291659,,2002,5,21,52001,PASTO,NARIÑO,CENTRO DE NARIÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-77.20610074 1.083605497)
291661,,2002,5,22,52001,PASTO,NARIÑO,CENTRO DE NARIÑO,DESCONOCIDA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-77.278597 1.212022)
291663,,2002,5,22,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.555245 6.333587)
291664,,2002,5,23,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.61103107 6.257590259)
291665,,2002,5,25,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-75.555245 6.333587)
291666,CR046740,2002,5,27,20178,CHIRIGUANA,CESAR,SERRANIA DEL PERIJA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.54797894 9.426648354)
291667,,2002,5,29,05002,ABEJORRAL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.43847353 5.803728154)
291668,,2002,5,29,05002,ABEJORRAL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.43847353 5.803728154)
291669,,2002,5,30,05679,SANTA BARBARA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.58330371 5.878984956)
291670,,2002,5,30,05690,SANTO DOMINGO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.14260097 6.481044132)
291671,,2002,5,31,50001,VILLAVICENCIO,META,PIEDEMONTE LLANERO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.627486 4.127404)
291672,,2002,6,1,19212,CORINTO,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,14,0,0,,,8,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-76.20964569 3.136753606)
291675,,2002,5,17,81794,TAME,ARAUCA,SARARE,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,1,0,0,0,,,4,ARMA DE FUEGO,POINT (-71.79178647 6.390650479)
291676,,2002,6,4,05313,GRANADA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.12763646 6.123380721)
291678,,2002,6,6,05308,GIRARDOTA,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.44795744 6.379745895)
291679,,2002,6,9,20013,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,3,,,4,ARMA DE FUEGO,POINT (-73.22358244 9.949215908)
291680,,2002,6,10,13667,SAN MARTIN DE LOBA,BOLIVAR,SUR DE BOLIVAR,ENGAÑO,GRUPO PARAMILITAR,NO IDENTIFICADO,1,1,0,0,1,0,0,0,0,,OCULTAMIENTO DE CADAVER,4,ND,POINT (-73.94786626 8.709729376)
291684,,2002,6,15,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,SICARIATO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-77.11872831 3.493340766)
291685,,2002,6,15,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-74.02500493 10.85754552)
291687,,2002,6,18,05380,LA ESTRELLA,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.65642 6.165289)
291688,,2002,6,18,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-78.51932414 1.391338112)
291689,,2002,6,18,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.48361176 7.718635863)
291692,,2002,6,24,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.508577 7.905613)
291693,,2002,6,26,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.61103107 6.257590259)
291696,,2002,7,4,05837,TURBO,ANTIOQUIA,URABA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,1,0,0,0,1,0,0,0,0,,,4,ND,POINT (-76.5740377 8.173851745)
291697,,2002,7,6,05308,GIRARDOTA,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.45565298 6.360018689)
291698,,2002,7,6,05649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,DESCONOCIDA,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.90732769 6.193789659)
291699,,2002,7,6,52079,BARBACOAS,NARIÑO,ANDEN PACIFICO SUR,SICARIATO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-78.15621072 1.44563774)
291700,,2002,7,7,05308,GIRARDOTA,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.45598232 6.368768814)
291701,CR046771,2002,7,7,27250,EL LITORAL DEL SAN JUAN,CHOCO,VALLE DE SAN JUAN,INCURSIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-77.09741197 4.221287969)
291702,,2002,7,9,73675,SAN ANTONIO,TOLIMA,SUR DEL TOLIMA,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-75.50991004 3.926088268)
291703,,2002,7,15,05679,SANTA BARBARA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.58330371 5.878984956)
291704,,2002,7,16,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
291705,CR046783,2002,7,16,18029,ALBANIA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,INTERCEPTACIÓN,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO - MATERIAL INCENDIARIO,POINT (-75.88232651 1.22786549)
291706,,2002,7,16,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
291708,,2002,7,18,18001,FLORENCIA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.55823906 1.749138704)
291709,,2002,7,18,18256,EL PAUJIL,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.20231825 1.476630016)
291710,,2002,7,20,20400,LA JAGUA DE IBIRICO,CESAR,SERRANIA DEL PERIJA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,0,0,0,1,0,0,1,9,,OCULTAMIENTO DE CADÁVER,9,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-73.2358459 9.587243214)
291711,CR2017291711,2002,7,21,08421,LURUACO,ATLANTICO,CANAL DEL DIQUE,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,1,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.142023 10.610652)
291712,,2002,7,22,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,RUTA,GUERRILLA,FARC,0,1,0,0,0,0,1,0,0,,,8,ARMA DE FUEGO,POINT (-72.93494905 8.552863107)
291714,,2002,7,24,95025,EL RETORNO,GUAVIARE,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.24364869 2.143447362)
291715,,2002,7,26,05147,CAREPA,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-76.64374657 7.757967437)
291716,,2002,7,26,05837,TURBO,ANTIOQUIA,URABA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.71644711 7.934321468)
291721,,2002,7,28,05364,JARDIN,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.81842575 5.574444339)
291722,,2002,7,30,70508,OVEJAS,SUCRE,MONTES DE MARIA,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.18855916 9.549655271)
291723,,2002,7,30,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,SICARIATO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,1,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.508577 7.905613)
291725,,2002,8,4,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
291726,CR046803,2002,8,6,20570,PUEBLO BELLO,CESAR,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-73.61450632 10.41736874)
291727,,2002,8,7,05361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.61573865 7.319770384)
291728,,2002,8,7,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.81635243 3.289851171)
291729,,2002,8,7,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-72.79925855 8.713507237)
291730,,2002,8,8,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.03250379 4.02840797)
291731,,2002,8,9,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,24,ARMA DE FUEGO,POINT (-74.62163926 7.26692339)
291732,CR048785,2002,8,9,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-74.62163926 7.26692339)
291733,,2002,8,10,05361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,1,,,7,ARMA DE FUEGO,POINT (-75.61573865 7.319770384)
291734,,2002,8,10,25095,BITUIMA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.52862766 4.847821091)
291735,,2002,8,11,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-72.79925855 8.713507237)
291736,,2002,8,13,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,0,,VENTA A BAJO PRECIO,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.24029696 4.581866267)
291737,CR2017291737,2002,8,14,44650,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,CITACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-73.00637618 10.72828229)
291738,,2002,8,18,68190,CIMITARRA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GUERRILLA,ELN,0,0,0,0,0,0,0,0,11,,,8,ND,POINT (-74.17030427 6.40972961)
291740,,2002,8,19,18150,CARTAGENA DEL CHAIRA,CAQUETA,CAGUAN,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,1.INTENTO DE RECLUTAMIENTO,5,ND,POINT (-74.27235499 0.647693081)
291741,,2002,8,20,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-75.578661 6.250063)
291742,CR046813,2002,8,21,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.61103107 6.257590259)
291743,,2002,8,21,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,6,ND,POINT (-72.79925855 8.713507237)
291744,,2002,8,22,76126,CALIMA,VALLE DEL CAUCA,CENTRO DEL VALLE,CITACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,1,0,0,0,1,0,0,1,2,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.64260484 3.923271619)
291745,CR040170,2002,8,25,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,0,0,0,1,0,0,0,1,,OCULTAMIENTO DE CADÁVER,6,ARMA CORTO PUNZANTE,POINT (-70.27153378 6.938571693)
291746,CR005239,2002,8,26,05313,GRANADA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,DESCONOCIDA,AGENTE DEL ESTADO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-75.12763646 6.123380721)
291748,,2002,8,27,17873,VILLAMARIA,CALDAS,EJE CAFETERO,DESCONOCIDA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.43544014 4.940211591)
291749,,2002,8,27,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.73637051 10.07928006)
291750,,2002,8,27,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.69929224 10.01029734)
291751,,2002,8,30,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-74.24029696 4.581866267)
291754,,2002,8,31,05313,GRANADA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.10108478 6.073343408)
291759,,2002,8,30,13657,SAN JUAN NEPOMUCENO,BOLIVAR,MONTES DE MARIA,INCURSIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,1,1,0,0,1,0,0,1,15,,,15,ARMA DE FUEGO,POINT (-74.97644219 9.926763064)
291760,,2002,9,1,86865,VALLE DEL GUAMUEZ,PUTUMAYO,BAJO PUTUMAYO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,,5,MOTOSIERRA,POINT (-76.906751 0.423506)
291761,,2002,9,3,54261,EL ZULIA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,CITACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.63152118 8.081200092)
291762,,2002,9,4,19807,TIMBIO,CAUCA,MACIZO COLOMBIANO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,1,0,3,,,4,ARMA DE FUEGO,POINT (-76.74943936 2.344910918)
291764,,2002,9,5,17777,SUPIA,CALDAS,EJE CAFETERO,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.63885693 5.405468397)
291765,CR2017291765,2002,11,8,19142,CALOTO,CAUCA,NORTE DEL CAUCA,RUTA,GUERRILLA,FARC,1,1,0,0,1,0,1,0,0,,INTENTO DE RECLUTAMIENTO,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-76.352903 3.072468)
291766,CR017013,2002,9,9,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,12,ND,POINT (-72.911797 11.528588)
291767,,2002,9,10,81300,FORTUL,ARAUCA,SARARE,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-71.79124241 6.750907234)
291768,CR2017291768,2002,9,12,52356,IPIALES,NARIÑO,SUR DE NARIÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,0,0,0,0,0,0,0,1,,,6,ARMA CORTO PUNZANTE,POINT (-77.646367 0.827732)
291769,,2002,9,12,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-74.1079065 10.40157506)
291770,,2002,9,16,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,SICARIATO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.508577 7.905613)
291771,,2002,9,15,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.95876315 11.24297214)
291772,CR046832,2002,9,15,76520,PALMIRA,VALLE DEL CAUCA,SUR DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.22779972 3.558392876)
291776,,2002,9,18,52693,SAN PABLO,NARIÑO,NORTE DE NARIÑO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.97527979 1.681576627)
291777,,2002,9,18,05649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,1,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.90732769 6.193789659)
291780,,2002,9,22,20570,PUEBLO BELLO,CESAR,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-73.61450632 10.41736874)
291781,,2002,9,23,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.95876315 11.24297214)
