DEPARTAMENTO,CIUDAD/MUNICIPIO,UNIDAD,TIPO UNIDAD,CODIGO_CUADRANTE,CUADRANTE,NUMERO_CELULAR_CUADRANTE
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000001,001,3045956206
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000002,002,3045956215
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000003,003,3045956222
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000004,004,3045956229
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000005,005,3045956233
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000006,006,3045956240
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000007,007,3045956254
DEPARTAMENTO DE POLICIA ATLANTICO,SABANALARGA,ESTACION DE POLICIA SABANALARGA,CAI SABANALARGA,DEATAMNVCCD01E01C01000008,008,3045956277
DEPARTAMENTO DE POLICIA ATLANTICO,SANTA LUCIA,ESTACION DE POLICIA SANTA LUCIA,ESTACION DE POLICIA SANTA LUCIA,DEATAMNVCCD03E07000000001,001,3007015367
DEPARTAMENTO DE POLICIA ATLANTICO,SANTO TOMAS,ESTACION DE POLICIA SANTO TOMAS,ESTACION DE POLICIA SANTO TOMAS,DEATAMNVCCD03E02000000001,001,3045719832
DEPARTAMENTO DE POLICIA ATLANTICO,SANTO TOMAS,ESTACION DE POLICIA SANTO TOMAS,ESTACION DE POLICIA SANTO TOMAS,DEATAMNVCCD03E02000000002,002,3007425510
DEPARTAMENTO DE POLICIA ATLANTICO,SUAN,ESTACION DE POLICIA SUAN,ESTACION DE POLICIA SUAN,DEATAMNVCCD03E08000000001,001,3045945809
DEPARTAMENTO DE POLICIA ATLANTICO,TUBARA,ESTACION DE POLICIA TUBARA,ESTACION DE POLICIA TUBARA,DEATAMNVCCD02E05000000001,001,3156890394
DEPARTAMENTO DE POLICIA ATLANTICO,TUBARA,ESTACION DE POLICIA TUBARA,SUBESTACION DE POLICIA PLAYA MENDOZA,DEATAMNVCCD02E05S01000002,002,3126492759
DEPARTAMENTO DE POLICIA ATLANTICO,USIACURI,ESTACION DE POLICIA USIACURI,ESTACION DE POLICIA USIACURI,DEATAMNVCCD02E03000000001,001,3043825400
DEPARTAMENTO DE POLICIA BOLIVAR,EL GUAMO,ESTACION DE POLICIA  EL GUAMO,ESTACION DE POLICIA  EL GUAMO,DEBOLMNVCCD01E08000000001,001,3178264846
DEPARTAMENTO DE POLICIA BOLIVAR,ACHI,ESTACION DE POLICIA ACHI,ESTACION DE POLICIA ACHI,DEBOLMNVCCD03E03000000001,001,3104466075
DEPARTAMENTO DE POLICIA BOLIVAR,ALTOS DEL ROSARIO,ESTACION DE POLICIA ALTOS DEL ROSARIO,ESTACION DE POLICIA ALTOS DEL ROSARIO,DEBOLMNVCCD05E07000000001,001,3116748521
DEPARTAMENTO DE POLICIA BOLIVAR,ARJONA,ESTACION DE POLICIA ARJONA,ESTACION DE POLICIA ARJONA,DEBOLMNVCCD01E01000000005,005,3174653703
DEPARTAMENTO DE POLICIA BOLIVAR,ARJONA,ESTACION DE POLICIA ARJONA,ESTACION DE POLICIA ARJONA,DEBOLMNVCCD01E01000000006,006,3174653743
DEPARTAMENTO DE POLICIA BOLIVAR,ARJONA,ESTACION DE POLICIA ARJONA,ESTACION DE POLICIA ARJONA,DEBOLMNVCCD01E01000000007,007,3174653997
DEPARTAMENTO DE POLICIA BOLIVAR,ARROYO HONDO,ESTACION DE POLICIA ARROYO HONDO,ESTACION DE POLICIA ARROYO HONDO,DEBOLMNVCCD01E11000000001,001,3106531504
DEPARTAMENTO DE POLICIA BOLIVAR,BARRANCO DE LOBA,ESTACION DE POLICIA BARRANCO DE LOBA,ESTACION DE POLICIA BARRANCO DE LOBA,DEBOLMNVCCD05E06000000001,001,3207580651
DEPARTAMENTO DE POLICIA BOLIVAR,CALAMAR,ESTACION DE POLICIA CALAMAR,ESTACION DE POLICIA CALAMAR,DEBOLMNVCCD01E09000000001,001,3104467163
DEPARTAMENTO DE POLICIA BOLIVAR,CICUCO,ESTACION DE POLICIA CICUCO,ESTACION DE POLICIA CICUCO,DEBOLMNVCCD04E03000000001,001,3126287368
DEPARTAMENTO DE POLICIA BOLIVAR,CORDOBA,ESTACION DE POLICIA CORDOBA,ESTACION DE POLICIA CORDOBA,DEBOLMNVCCD02E04000000001,001,3107196376
DEPARTAMENTO DE POLICIA BOLIVAR,CORDOBA,ESTACION DE POLICIA CORDOBA,SUBESTACION DE POLICIA SAN ANDRES,DEBOLMNVCCD02E04S01000002,002,3023033830
DEPARTAMENTO DE POLICIA BOLIVAR,EL CARMEN DE BOLIVAR,ESTACION DE POLICIA EL CARMEN DE BOLIVAR,ESTACION DE POLICIA EL CARMEN DE BOLIVAR,DEBOLMNVCCD02E01000000001,001,3157190355
DEPARTAMENTO DE POLICIA BOLIVAR,EL CARMEN DE BOLIVAR,ESTACION DE POLICIA EL CARMEN DE BOLIVAR,ESTACION DE POLICIA EL CARMEN DE BOLIVAR,DEBOLMNVCCD02E01000000002,002,3157190754
DEPARTAMENTO DE POLICIA BOLIVAR,EL CARMEN DE BOLIVAR,ESTACION DE POLICIA EL CARMEN DE BOLIVAR,SUBESTACION DE POLICIA SALADO,DEBOLMNVCCD02E01S01000005,005,3175713484
DEPARTAMENTO DE POLICIA BOLIVAR,EL PEÑON,ESTACION DE POLICIA EL PEÑON,ESTACION DE POLICIA EL PEÑON,DEBOLMNVCCD05E04000000001,001,3104377569
DEPARTAMENTO DE POLICIA BOLIVAR,HATILLO DE LOBA,ESTACION DE POLICIA HATILLO DE LOBA,ESTACION DE POLICIA HATILLO DE LOBA,DEBOLMNVCCD04E05000000001,001,3023596930
DEPARTAMENTO DE POLICIA BOLIVAR,MAGANGUE,ESTACION DE POLICIA MAGANGUE,ESTACION DE POLICIA MAGANGUE,DEBOLMNVCCD03E01000000001,001,3016566615
DEPARTAMENTO DE POLICIA BOLIVAR,MAGANGUE,ESTACION DE POLICIA MAGANGUE,ESTACION DE POLICIA MAGANGUE,DEBOLMNVCCD03E01000000002,002,3016567699
DEPARTAMENTO DE POLICIA BOLIVAR,MAGANGUE,ESTACION DE POLICIA MAGANGUE,ESTACION DE POLICIA MAGANGUE,DEBOLMNVCCD03E01000000003,003,3016567076
DEPARTAMENTO DE POLICIA BOLIVAR,MAGANGUE,ESTACION DE POLICIA MAGANGUE,ESTACION DE POLICIA MAGANGUE,DEBOLMNVCCD03E01000000004,004,3016567325
DEPARTAMENTO DE POLICIA BOLIVAR,MAGANGUE,ESTACION DE POLICIA MAGANGUE,ESTACION DE POLICIA MAGANGUE,DEBOLMNVCCD03E01000000005,005,3023512348
DEPARTAMENTO DE POLICIA BOLIVAR,MAGANGUE,ESTACION DE POLICIA MAGANGUE,SUBESTACION DE POLICIA EL RETIRO,DEBOLMNVCCD03E01S01000006,006,3102142406
DEPARTAMENTO DE POLICIA BOLIVAR,MAHATES,ESTACION DE POLICIA MAHATES,ESTACION DE POLICIA MAHATES,DEBOLMNVCCD01E10000000001,001,3148780627
DEPARTAMENTO DE POLICIA BOLIVAR,MAHATES,ESTACION DE POLICIA MAHATES,SUBESTACION DE POLICIA MALAGANA,DEBOLMNVCCD01E10S01000002,002,3148780627
DEPARTAMENTO DE POLICIA BOLIVAR,MARGARITA,ESTACION DE POLICIA MARGARITA,ESTACION DE POLICIA MARGARITA,DEBOLMNVCCD04E06000000001,001,3104467202
DEPARTAMENTO DE POLICIA BOLIVAR,MARIA LA BAJA,ESTACION DE POLICIA MARIA LA BAJA,ESTACION DE POLICIA MARIA LA BAJA,DEBOLMNVCCD01E06000000003,003,3174656171
DEPARTAMENTO DE POLICIA BOLIVAR,MARIA LA BAJA,ESTACION DE POLICIA MARIA LA BAJA,SUBESTACION DE POLICIA RETIRO NUEVO,DEBOLMNVCCD01E06S01000004,004,3148715989
DEPARTAMENTO DE POLICIA BOLIVAR,MARIA LA BAJA,ESTACION DE POLICIA MARIA LA BAJA,SUBESTACION DE POLICIA ROSAS DE MAMPUJAN,DEBOLMNVCCD01E06S02000005,005,3002364567
DEPARTAMENTO DE POLICIA BOLIVAR,MOMPOS,ESTACION DE POLICIA MOMPOS,ESTACION DE POLICIA MOMPOS,DEBOLMNVCCD04E01000000003,003,3174654243
DEPARTAMENTO DE POLICIA BOLIVAR,MONTECRISTO,ESTACION DE POLICIA MONTECRISTO,ESTACION DE POLICIA MONTECRISTO,DEBOLMNVCCD03E04000000001,001,3114100725
DEPARTAMENTO DE POLICIA BOLIVAR,NOROSI,ESTACION DE POLICIA NOROSI,ESTACION DE POLICIA NOROSI,DEBOLMNVCCD05E03000000001,001,300
DEPARTAMENTO DE POLICIA BOLIVAR,PINILLOS,ESTACION DE POLICIA PINILLOS,ESTACION DE POLICIA PINILLOS,DEBOLMNVCCD03E02000000001,001,3215140949
DEPARTAMENTO DE POLICIA BOLIVAR,REGIDOR,ESTACION DE POLICIA REGIDOR,ESTACION DE POLICIA REGIDOR,DEBOLMNVCCD05E02000000001,001,3104459591
DEPARTAMENTO DE POLICIA BOLIVAR,RIO VIEJO,ESTACION DE POLICIA RIO VIEJO,ESTACION DE POLICIA RIO VIEJO,DEBOLMNVCCD05E01000000001,001,3104459555
DEPARTAMENTO DE POLICIA BOLIVAR,SAN CRISTOBAL,ESTACION DE POLICIA SAN CRISTOBAL,ESTACION DE POLICIA SAN CRISTOBAL,DEBOLMNVCCD01E05000000001,001,3122865676
DEPARTAMENTO DE POLICIA BOLIVAR,SAN ESTANISLAO DE KOSTKA,ESTACION DE POLICIA SAN ESTANISLAO DE KOSTKA,ESTACION DE POLICIA SAN ESTANISLAO DE KOSTKA,DEBOLMNVCCD01E03000000001,001,3126696422
DEPARTAMENTO DE POLICIA BOLIVAR,SAN FERNANDO,ESTACION DE POLICIA SAN FERNANDO,ESTACION DE POLICIA SAN FERNANDO,DEBOLMNVCCD04E02000000001,001,3106360836
DEPARTAMENTO DE POLICIA BOLIVAR,SAN JACINTO,ESTACION DE POLICIA SAN JACINTO,ESTACION DE POLICIA SAN JACINTO,DEBOLMNVCCD02E02000000001,001,3145561639
DEPARTAMENTO DE POLICIA BOLIVAR,SAN JACINTO DEL CAUCA,ESTACION DE POLICIA SAN JACINTO DEL CAUCA,ESTACION DE POLICIA SAN JACINTO DEL CAUCA,DEBOLMNVCCD03E05000000001,001,3104459652
DEPARTAMENTO DE POLICIA BOLIVAR,SAN JUAN NEPOMUCENO,ESTACION DE POLICIA SAN JUAN NEPOMUCENO,ESTACION DE POLICIA SAN JUAN NEPOMUCENO,DEBOLMNVCCD01E07000000003,003,3045956322
DEPARTAMENTO DE POLICIA BOLIVAR,SAN JUAN NEPOMUCENO,ESTACION DE POLICIA SAN JUAN NEPOMUCENO,SUBESTACION DE POLICIA SAN CAYETANO,DEBOLMNVCCD01E07S01000004,004,3114071556
DEPARTAMENTO DE POLICIA BOLIVAR,SAN MARTIN DE LOBA,ESTACION DE POLICIA SAN MARTIN DE LOBA,ESTACION DE POLICIA SAN MARTIN DE LOBA,DEBOLMNVCCD05E08000000001,001,3104456346
DEPARTAMENTO DE POLICIA BOLIVAR,SOPLAVIENTO,ESTACION DE POLICIA SOPLAVIENTO,ESTACION DE POLICIA SOPLAVIENTO,DEBOLMNVCCD01E04000000001,001,3022114373
DEPARTAMENTO DE POLICIA BOLIVAR,TALAIGUA NUEVO,ESTACION DE POLICIA TALAIGUA NUEVO,ESTACION DE POLICIA TALAIGUA NUEVO,DEBOLMNVCCD04E04000000001,001,3104466089
DEPARTAMENTO DE POLICIA BOLIVAR,TIQUISIO,ESTACION DE POLICIA TIQUISIO,ESTACION DE POLICIA TIQUISIO,DEBOLMNVCCD05E05000000001,001,3104459577
DEPARTAMENTO DE POLICIA BOLIVAR,VILLANUEVA,ESTACION DE POLICIA VILLANUEVA,ESTACION DE POLICIA VILLANUEVA,DEBOLMNVCCD01E02000000001,001,3104465057
DEPARTAMENTO DE POLICIA BOLIVAR,ZAMBRANO,ESTACION DE POLICIA ZAMBRANO,ESTACION DE POLICIA ZAMBRANO,DEBOLMNVCCD02E03000000001,001,3104467165
DEPARTAMENTO DE POLICIA BOYACA,ALMEIDA,ESTACION DE POLICIA ALMEIDA,ESTACION DE POLICIA ALMEIDA,DEBOYMNVCCD07E13000000001,001,3106072311
DEPARTAMENTO DE POLICIA BOYACA,AQUITANIA,ESTACION DE POLICIA AQUITANIA,ESTACION DE POLICIA AQUITANIA,DEBOYMNVCCD02E05000000001,001,3023512370
DEPARTAMENTO DE POLICIA BOYACA,ARCABUCO,ESTACION DE POLICIA ARCABUCO,ESTACION DE POLICIA ARCABUCO,DEBOYMNVCCD05E05000000001,001,3102771119
DEPARTAMENTO DE POLICIA BOYACA,BELEN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,DEBOYMNVCCD01E03000000001,001,3213105756
DEPARTAMENTO DE POLICIA BOYACA,BERBEO,ESTACION DE POLICIA BERBEO,ESTACION DE POLICIA BERBEO,DEBOYMNVCCD08E04000000001,001,3138383231
DEPARTAMENTO DE POLICIA BOYACA,BETEITIVA,ESTACION DE POLICIA BETEITIVA,ESTACION DE POLICIA BETEITIVA,DEBOYMNVCCD02E11000000001,001,3229430633
DEPARTAMENTO DE POLICIA BOYACA,BOAVITA,ESTACION DE POLICIA BOAVITA,ESTACION DE POLICIA BOAVITA,DEBOYMNVCCD09E04000000001,001,3143429887
DEPARTAMENTO DE POLICIA BOYACA,BOYACA,ESTACION DE POLICIA BOYACA,ESTACION DE POLICIA BOYACA,DEBOYMNVCCD06E09000000001,001,3138545524
DEPARTAMENTO DE POLICIA BOYACA,BRICEÑO,ESTACION DE POLICIA BRICEÑO,ESTACION DE POLICIA BRICEÑO,DEBOYMNVCCD03E08000000001,001,3115011071
DEPARTAMENTO DE POLICIA BOYACA,BUENAVISTA,ESTACION DE POLICIA BUENAVISTA,ESTACION DE POLICIA BUENAVISTA,DEBOYMNVCCD03E09000000001,001,3118044864
DEPARTAMENTO DE POLICIA BOYACA,BUSBANZA,ESTACION DE POLICIA BUSBANZA,ESTACION DE POLICIA BUSBANZA,DEBOYMNVCCD02E12000000001,001,3203257456
DEPARTAMENTO DE POLICIA BOYACA,CALDAS,ESTACION DE POLICIA CALDAS,ESTACION DE POLICIA CALDAS,DEBOYMNVCCD03E02000000001,001,3143224542
DEPARTAMENTO DE POLICIA BOYACA,CAMPOHERMOSO,ESTACION DE POLICIA CAMPOHERMOSO,ESTACION DE POLICIA CAMPOHERMOSO,DEBOYMNVCCD08E06000000001,001,3202046935
DEPARTAMENTO DE POLICIA BOYACA,CERINZA,ESTACION DE POLICIA CERINZA,ESTACION DE POLICIA CERINZA,DEBOYMNVCCD01E08000000001,001,3214269640
DEPARTAMENTO DE POLICIA BOYACA,CHINAVITA,ESTACION DE POLICIA CHINAVITA,ESTACION DE POLICIA CHINAVITA,DEBOYMNVCCD07E04000000001,001,3138668490
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000001,001,3013070461
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000002,002,3013070525
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000003,003,3013070541
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000004,004,3004607329
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000005,005,3013071197
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000006,006,3013070973
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000007,007,3174252330
DEPARTAMENTO DE POLICIA BOYACA,CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,ESTACION DE POLICIA CHIQUINQUIRA,DEBOYMNVCCD03E01000000008,008,3174242180
DEPARTAMENTO DE POLICIA BOYACA,CHISCAS,ESTACION DE POLICIA CHISCAS,ESTACION DE POLICIA CHISCAS,DEBOYMNVCCD10E06000000001,001,3123802494
DEPARTAMENTO DE POLICIA BOYACA,CHITA,ESTACION DE POLICIA CHITA,ESTACION DE POLICIA CHITA,DEBOYMNVCCD09E07000000001,001,3134175839
DEPARTAMENTO DE POLICIA BOYACA,CHITARAQUE,ESTACION DE POLICIA CHITARAQUE,ESTACION DE POLICIA CHITARAQUE,DEBOYMNVCCD05E07000000001,001,3218052128
