AÑO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,N_SIMPLE,N_EXTORSIVO,TOTAL,Población,Tasa_100k,Total Combatientes,Total de Víctimas del Caso,Asesinatos Selectivos,Victimas Masacre,AGENTE DEL ESTADO,AGENTE DEL ESTADO - GUERRILLA,CRIMEN ORGANIZADO,GRUPO ARMADO NO IDENTIFICADO,GRUPO PARAMILITAR,GRUPO POSDESMOVILIZACIÓN,GUERRILLA,AGENTE DEL ESTADO - GRUPO PARAMILITAR,Presencia,Intensidad,Categoría,Grupo de categoría,num_cai,avg_integrantes
2007,20,CESAR,20710,SAN ALBERTO,0,1,1,21279,4.699468960007519,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,80.0
2007,23,CORDOBA,23001,MONTERIA,2,0,2,432186,0.46276371747349515,2.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,52.0,2082.4615384615386
2007,23,CORDOBA,23001,MONTERIA,2,0,2,432186,0.46276371747349515,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,52.0,2082.4615384615386
2007,23,CORDOBA,23417,LORICA,1,0,1,119822,0.8345712807330875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,141.0
2007,23,CORDOBA,23580,PUERTO LIBERTADOR,0,1,1,33278,3.0049882805457058,11.0,11.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,1.0,36.0
2007,23,CORDOBA,23580,PUERTO LIBERTADOR,0,1,1,33278,3.0049882805457058,11.0,11.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,1.0,36.0
2007,23,CORDOBA,23807,TIERRALTA,2,1,3,82076,3.6551488863979724,5.0,5.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,4.0,89.0
2007,23,CORDOBA,23807,TIERRALTA,2,1,3,82076,3.6551488863979724,5.0,5.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,4.0,89.0
2007,25,CUNDINAMARCA,25019,ALBAN,1,0,1,5309,18.835938971557734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,
2007,25,CUNDINAMARCA,25035,ANAPOIMA,0,1,1,10278,9.72951936174353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,76.0
2007,25,CUNDINAMARCA,25269,FACATATIVA,5,0,5,87849,5.691584423271751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,107.0
2007,25,CUNDINAMARCA,25286,FUNZA,0,1,1,56050,1.7841213202497772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,64.0
2007,25,CUNDINAMARCA,25290,FUSAGASUGA,1,0,1,89689,1.1149639309168349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,6.0,294.0
2007,25,CUNDINAMARCA,25320,GUADUAS,3,0,3,23071,13.003337523297647,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,22.0
2007,25,CUNDINAMARCA,25322,GUASCA,1,0,1,12149,8.23113013416742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,14.0
2007,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,1,0,1,3710,26.954177897574127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,12.0
2007,25,CUNDINAMARCA,25335,GUAYABETAL,0,1,1,4730,21.14164904862579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2007,25,CUNDINAMARCA,25377,LA CALERA,2,0,2,21049,9.501639032733147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,3.0,82.0
2007,25,CUNDINAMARCA,25473,MOSQUERA,1,0,1,69971,1.4291635105972476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,124.0
2007,25,CUNDINAMARCA,25530,PARATEBUENO,0,1,1,5752,17.385257301808068,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,
2007,25,CUNDINAMARCA,25530,PARATEBUENO,0,1,1,5752,17.385257301808068,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,
2007,25,CUNDINAMARCA,25572,PUERTO SALGAR,1,0,1,11794,8.478887569950823,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,31.0
2007,25,CUNDINAMARCA,25599,APULO,0,1,1,6712,14.898688915375446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,38.0
2007,25,CUNDINAMARCA,25718,SASAIMA,2,0,2,8665,23.08136180034622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,10.0
2007,25,CUNDINAMARCA,25743,SILVANIA,1,0,1,16808,5.949547834364588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,6.0
2007,25,CUNDINAMARCA,25754,SOACHA,2,0,2,369592,0.5411372540531181,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,26.0,186.03846153846155
2007,25,CUNDINAMARCA,25754,SOACHA,2,0,2,369592,0.5411372540531181,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,26.0,186.03846153846155
2007,25,CUNDINAMARCA,25769,SUBACHOQUE,1,0,1,13586,7.3605181804799065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,45.0
2007,25,CUNDINAMARCA,25772,SUESCA,1,0,1,12105,8.261049153242462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,65.0
2007,25,CUNDINAMARCA,25799,TENJO,1,0,1,14734,6.787023211619383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,10.0
2007,25,CUNDINAMARCA,25899,ZIPAQUIRA,0,2,2,85242,2.346261232725652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,4.0,103.0
2007,27,CHOCO,27001,QUIBDO,3,12,15,112573,13.324687091931459,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,15.0,545.0
2007,27,CHOCO,27001,QUIBDO,3,12,15,112573,13.324687091931459,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,15.0,545.0
2007,27,CHOCO,27073,BAGADO,1,0,1,9103,10.985389432055367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,
2007,27,CHOCO,27245,EL CARMEN DE ATRATO,0,2,2,6844,29.22267679719462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,41,HUILA,41001,NEIVA,3,0,3,314910,0.952653138992093,9.0,9.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,46.0,3595.0
2007,41,HUILA,41001,NEIVA,3,0,3,314910,0.952653138992093,9.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,46.0,3595.0
2007,41,HUILA,41298,GARZON,0,1,1,62437,1.6016144273427613,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,760.0
2007,41,HUILA,41349,HOBO,0,1,1,6735,14.847809948032666,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,182.0
2007,41,HUILA,41359,ISNOS,0,1,1,21759,4.595799439312469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,41,HUILA,41548,PITAL,1,0,1,12576,7.951653944020356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,113.0
2007,41,HUILA,41551,PITALITO,1,0,1,101217,0.9879763280871791,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,1239.0
2007,41,HUILA,41551,PITALITO,1,0,1,101217,0.9879763280871791,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,1239.0
2007,44,LA GUAJIRA,44001,RIOHACHA,1,2,3,140977,2.128006696127737,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,18.0,1661.0
2007,44,LA GUAJIRA,44001,RIOHACHA,1,2,3,140977,2.128006696127737,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,18.0,1661.0
2007,44,LA GUAJIRA,44090,DIBULLA,0,1,1,26007,3.845118621909486,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,844.0
2007,44,LA GUAJIRA,44090,DIBULLA,0,1,1,26007,3.845118621909486,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,844.0
2007,44,LA GUAJIRA,44430,MAICAO,0,1,1,129655,0.7712776213798156,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,12.0,960.0
2007,44,LA GUAJIRA,44430,MAICAO,0,1,1,129655,0.7712776213798156,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,12.0,960.0
2007,47,MAGDALENA,47001,SANTA MARTA,7,4,11,410646,2.6787062335929246,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,48.0,463.8125
2007,47,MAGDALENA,47001,SANTA MARTA,7,4,11,410646,2.6787062335929246,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,48.0,463.8125
2007,47,MAGDALENA,47058,ARIGUANI,1,0,1,27798,3.5973811065544283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,47,MAGDALENA,47189,CIENAGA,1,0,1,113116,0.8840482336716291,2.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,11.0,471.0
2007,47,MAGDALENA,47189,CIENAGA,1,0,1,113116,0.8840482336716291,2.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,11.0,471.0
2007,47,MAGDALENA,47245,EL BANCO,0,1,1,56008,1.7854592201114128,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,130.0
2007,47,MAGDALENA,47245,EL BANCO,0,1,1,56008,1.7854592201114128,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,130.0
2007,47,MAGDALENA,47555,PLATO,2,0,2,51377,3.89279249469607,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,244.0
2007,50,META,50001,VILLAVICENCIO,1,1,2,421747,0.47421795531444205,2.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,73.0,284.5890410958904
2007,50,META,50001,VILLAVICENCIO,1,1,2,421747,0.47421795531444205,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,73.0,284.5890410958904
2007,50,META,50226,CUMARAL,1,0,1,18444,5.421817393190197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,7.0,129.0
2007,50,META,50313,GRANADA,0,2,2,56420,3.544842254519674,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,9.0,414.0
2007,50,META,50313,GRANADA,0,2,2,56420,3.544842254519674,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,9.0,414.0
2007,50,META,50325,MAPIRIPAN,1,0,1,6745,14.825796886582655,20.0,21.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,50,META,50370,URIBE,1,0,1,8043,12.433171702101205,11.0,11.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,13.0
2007,50,META,50370,URIBE,1,0,1,8043,12.433171702101205,11.0,11.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,13.0
2007,50,META,50400,LEJANIAS,0,1,1,10480,9.541984732824428,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,28.0
2007,50,META,50450,PUERTO CONCORDIA,0,1,1,7775,12.861736334405144,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,50,META,50568,PUERTO GAITAN,1,0,1,28972,3.4516084495374844,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,61.0
2007,50,META,50568,PUERTO GAITAN,1,0,1,28972,3.4516084495374844,6.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,61.0
2007,50,META,50573,PUERTO LOPEZ,1,0,1,25797,3.87641973872931,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,6.0,221.0
2007,50,META,50573,PUERTO LOPEZ,1,0,1,25797,3.87641973872931,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,6.0,221.0
2007,50,META,50577,PUERTO LLERAS,3,0,3,9086,33.01782962799912,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,61.0
2007,50,META,50577,PUERTO LLERAS,3,0,3,9086,33.01782962799912,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,61.0
2007,50,META,50683,SAN JUAN DE ARAMA,1,0,1,8394,11.913271384322135,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,75.0
2007,50,META,50711,VISTAHERMOSA,0,2,2,17352,11.52604887044721,25.0,26.0,71.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,2.0,50.0
2007,50,META,50711,VISTAHERMOSA,0,2,2,17352,11.52604887044721,25.0,26.0,13.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,2.0,50.0
2007,52,NARIÑO,52001,PASTO,12,1,13,370582,3.5079955313533846,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,60.0,559.457627118644
2007,52,NARIÑO,52256,EL ROSARIO,0,2,2,11119,17.987229067362172,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,52,NARIÑO,52260,EL TAMBO,1,0,1,17394,5.749108888122341,6.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,93.0
2007,52,NARIÑO,52260,EL TAMBO,1,0,1,17394,5.749108888122341,6.0,7.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,93.0
2007,52,NARIÑO,52317,GUACHUCAL,2,2,4,17505,22.850614110254213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2007,52,NARIÑO,52356,IPIALES,1,0,1,107099,0.933715534225343,7.0,7.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,Conflicto permanente,baja intensidad,Levemente afectados y persistente,2,7.0,248.0
2007,52,NARIÑO,52405,LEIVA,1,0,1,9949,10.05126143330988,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,25.0
2007,52,NARIÑO,52411,LINARES,1,0,1,11505,8.69187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,59.0
2007,52,NARIÑO,52418,LOS ANDES,2,0,2,10729,18.641066268990585,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,52,NARIÑO,52540,POLICARPA,1,0,1,9598,10.418837257762034,2.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,3.0,105.0
2007,52,NARIÑO,52540,POLICARPA,1,0,1,9598,10.418837257762034,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,3.0,105.0
2007,52,NARIÑO,52560,POTOSI,1,0,1,11548,8.659508139937651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,47.0
2007,52,NARIÑO,52621,ROBERTO PAYAN,0,4,4,11950,33.47280334728034,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2007,52,NARIÑO,52678,SAMANIEGO,0,1,1,36439,2.7443124125250415,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,1.0,12.0
2007,52,NARIÑO,52699,SANTACRUZ,0,1,1,10126,9.875567845151096,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,52,NARIÑO,52835,SAN ANDRES DE TUMACO,0,1,1,211748,0.47225947824772846,7.0,10.0,13.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,15.0,239.0
2007,52,NARIÑO,52835,SAN ANDRES DE TUMACO,0,1,1,211748,0.47225947824772846,7.0,10.0,43.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,15.0,239.0
2007,54,NORTE DE SANTANDER,54001,CUCUTA,5,5,10,631419,1.5837344140736975,3.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,66.0,1078.4848484848485
2007,54,NORTE DE SANTANDER,54001,CUCUTA,5,5,10,631419,1.5837344140736975,3.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,66.0,1078.4848484848485
2007,54,NORTE DE SANTANDER,54003,ABREGO,0,1,1,29486,3.391440005426304,2.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,21.0
2007,54,NORTE DE SANTANDER,54003,ABREGO,0,1,1,29486,3.391440005426304,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,21.0
2007,54,NORTE DE SANTANDER,54245,EL CARMEN,0,1,1,12825,7.7972709551656925,2.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,46.0
2007,54,NORTE DE SANTANDER,54245,EL CARMEN,0,1,1,12825,7.7972709551656925,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,46.0
2007,54,NORTE DE SANTANDER,54261,EL ZULIA,0,1,1,22011,4.543182953977556,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2007,54,NORTE DE SANTANDER,54398,LA PLAYA,0,1,1,7206,13.877324451845686,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2007,54,NORTE DE SANTANDER,54518,PAMPLONA,4,0,4,48765,8.202604326873782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,147.0
2007,54,NORTE DE SANTANDER,54520,PAMPLONITA,1,0,1,5000,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,15.0
2007,54,NORTE DE SANTANDER,54720,SARDINATA,0,1,1,23370,4.278990158322635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,2.0,11.0
2007,66,RISARALDA,66001,PEREIRA,6,1,7,433632,1.6142720094457972,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,61.0,596.7377049180328
