FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,TIPO DELITO,CANTIDAD
24/08/2014,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
25/08/2014,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1
25/08/2014,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
26/08/2014,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
26/08/2014,41,HUILA,41020,ALGECIRAS,SECUESTRO EXTORSIVO,1
27/08/2014,41,HUILA,41132,CAMPOALEGRE,SECUESTRO EXTORSIVO,1
30/08/2014,52,NARIÑO,52215,CORDOBA,SECUESTRO EXTORSIVO,1
31/08/2014,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
05/09/2014,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
05/09/2014,19,CAUCA,19845,VILLA RICA,SECUESTRO EXTORSIVO,1
05/09/2014,19,CAUCA,19845,VILLA RICA,SECUESTRO EXTORSIVO,1
06/09/2014,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO EXTORSIVO,1
07/09/2014,20,CESAR,20310,GONZALEZ,SECUESTRO EXTORSIVO,1
08/09/2014,81,ARAUCA,81300,FORTUL,SECUESTRO EXTORSIVO,1
08/09/2014,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
08/09/2014,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
09/09/2014,27,CHOCO,27073,BAGADO,SECUESTRO EXTORSIVO,1
09/09/2014,27,CHOCO,27001,QUIBDO,SECUESTRO EXTORSIVO,1
11/09/2014,86,PUTUMAYO,86885,VILLAGARZON,SECUESTRO EXTORSIVO,1
11/09/2014,25,CUNDINAMARCA,25815,TOCAIMA,SECUESTRO EXTORSIVO,1
13/09/2014,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,1
16/09/2014,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
18/09/2014,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1
22/09/2014,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO EXTORSIVO,1
22/09/2014,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1
30/09/2014,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1
30/09/2014,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
03/10/2014,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
05/10/2014,86,PUTUMAYO,86001,MOCOA,SECUESTRO SIMPLE,1
08/10/2014,05,ANTIOQUIA,05400,LA UNION,SECUESTRO EXTORSIVO,1
10/10/2014,70,SUCRE,70473,MORROA,SECUESTRO EXTORSIVO,1
15/10/2014,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO SIMPLE,1
17/10/2014,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
17/10/2014,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
17/10/2014,73,TOLIMA,73148,CARMEN DE APICALA,SECUESTRO EXTORSIVO,1
20/10/2014,54,NORTE DE SANTANDER,54398,LA PLAYA,SECUESTRO SIMPLE,1
20/10/2014,85,CASANARE,85440,VILLANUEVA,SECUESTRO EXTORSIVO,1
21/10/2014,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
22/10/2014,76,VALLE DEL CAUCA,76306,GINEBRA,SECUESTRO SIMPLE,1
22/10/2014,52,NARIÑO,52720,SAPUYES,SECUESTRO EXTORSIVO,1
27/10/2014,50,META,50450,PUERTO CONCORDIA,SECUESTRO SIMPLE,1
30/10/2014,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
06/11/2014,44,LA GUAJIRA,44279,FONSECA,SECUESTRO SIMPLE,1
06/11/2014,44,LA GUAJIRA,44279,FONSECA,SECUESTRO SIMPLE,1
06/11/2014,44,LA GUAJIRA,44279,FONSECA,SECUESTRO SIMPLE,1
06/11/2014,44,LA GUAJIRA,44279,FONSECA,SECUESTRO SIMPLE,1
06/11/2014,44,LA GUAJIRA,44279,FONSECA,SECUESTRO SIMPLE,1
09/11/2014,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
09/11/2014,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
12/11/2014,50,META,50325,MAPIRIPAN,SECUESTRO EXTORSIVO,1
13/11/2014,73,TOLIMA,73861,VENADILLO,SECUESTRO EXTORSIVO,1
14/11/2014,19,CAUCA,19455,MIRANDA,SECUESTRO EXTORSIVO,1
14/11/2014,19,CAUCA,19455,MIRANDA,SECUESTRO EXTORSIVO,1
16/11/2014,27,CHOCO,27001,QUIBDO,SECUESTRO EXTORSIVO,1
16/11/2014,27,CHOCO,27001,QUIBDO,SECUESTRO EXTORSIVO,1
16/11/2014,27,CHOCO,27001,QUIBDO,SECUESTRO EXTORSIVO,1
20/11/2014,86,PUTUMAYO,86885,VILLAGARZON,SECUESTRO EXTORSIVO,1
20/11/2014,86,PUTUMAYO,86885,VILLAGARZON,SECUESTRO EXTORSIVO,1
24/11/2014,19,CAUCA,19548,PIENDAMO,SECUESTRO EXTORSIVO,1
25/11/2014,19,CAUCA,19022,ALMAGUER,SECUESTRO EXTORSIVO,1
26/11/2014,13,BOLIVAR,13836,TURBACO,SECUESTRO SIMPLE,1
26/11/2014,23,CORDOBA,23466,MONTELIBANO,SECUESTRO EXTORSIVO,1
26/11/2014,13,BOLIVAR,13600,RIO VIEJO,SECUESTRO EXTORSIVO,1
27/11/2014,76,VALLE DEL CAUCA,76892,YUMBO,SECUESTRO SIMPLE,1
29/11/2014,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO EXTORSIVO,1
01/12/2014,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
01/12/2014,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
02/12/2014,54,NORTE DE SANTANDER,54261,EL ZULIA,SECUESTRO EXTORSIVO,1
03/12/2014,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
04/12/2014,50,META,50006,ACACIAS,SECUESTRO EXTORSIVO,1
06/12/2014,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
14/12/2014,76,VALLE DEL CAUCA,76364,JAMUNDI,SECUESTRO EXTORSIVO,1
14/12/2014,52,NARIÑO,52079,BARBACOAS,SECUESTRO EXTORSIVO,1
16/12/2014,27,CHOCO,27025,ALTO BAUDO,SECUESTRO SIMPLE,1
19/12/2014,73,TOLIMA,73624,ROVIRA,SECUESTRO SIMPLE,1
19/12/2014,73,TOLIMA,73624,ROVIRA,SECUESTRO SIMPLE,1
20/12/2014,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,SECUESTRO EXTORSIVO,1
27/12/2014,76,VALLE DEL CAUCA,76606,RESTREPO,SECUESTRO EXTORSIVO,1
01/01/2015,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1
01/01/2015,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
04/01/2015,18,CAQUETA,18256,EL PAUJIL,SECUESTRO SIMPLE,1
04/01/2015,41,HUILA,41799,TELLO,SECUESTRO SIMPLE,1
06/01/2015,19,CAUCA,19212,CORINTO,SECUESTRO SIMPLE,1
10/01/2015,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
13/01/2015,05,ANTIOQUIA,05129,CALDAS,SECUESTRO SIMPLE,1
14/01/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
14/01/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
14/01/2015,15,BOYACA,15001,TUNJA,SECUESTRO SIMPLE,1
15/01/2015,19,CAUCA,19548,PIENDAMO,SECUESTRO SIMPLE,1
15/01/2015,81,ARAUCA,81001,ARAUCA,SECUESTRO SIMPLE,1
15/01/2015,27,CHOCO,27787,TADO,SECUESTRO EXTORSIVO,1
18/01/2015,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
18/01/2015,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
18/01/2015,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
18/01/2015,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
18/01/2015,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
19/01/2015,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
19/01/2015,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
19/01/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
19/01/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
19/01/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
23/01/2015,05,ANTIOQUIA,05212,COPACABANA,SECUESTRO EXTORSIVO,1
25/01/2015,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1
27/01/2015,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
28/01/2015,50,META,50330,MESETAS,SECUESTRO EXTORSIVO,1
30/01/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
06/02/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
09/02/2015,85,CASANARE,85010,AGUAZUL,SECUESTRO SIMPLE,1
10/02/2015,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO EXTORSIVO,1
10/02/2015,27,CHOCO,27787,TADO,SECUESTRO EXTORSIVO,1
10/02/2015,27,CHOCO,27787,TADO,SECUESTRO EXTORSIVO,1
10/02/2015,52,NARIÑO,52356,IPIALES,SECUESTRO EXTORSIVO,1
12/02/2015,27,CHOCO,27787,TADO,SECUESTRO SIMPLE,1
13/02/2015,19,CAUCA,19807,TIMBIO,SECUESTRO EXTORSIVO,1
14/02/2015,86,PUTUMAYO,86001,MOCOA,SECUESTRO EXTORSIVO,1
16/02/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
19/02/2015,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,1
19/02/2015,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,1
19/02/2015,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,1
19/02/2015,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,1
21/02/2015,54,NORTE DE SANTANDER,54660,SALAZAR,SECUESTRO SIMPLE,1
21/02/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
27/02/2015,81,ARAUCA,81300,FORTUL,SECUESTRO SIMPLE,1
28/02/2015,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
28/02/2015,54,NORTE DE SANTANDER,54673,SAN CAYETANO,SECUESTRO EXTORSIVO,1
01/03/2015,44,LA GUAJIRA,44847,URIBIA,SECUESTRO EXTORSIVO,1
02/03/2015,05,ANTIOQUIA,05079,BARBOSA,SECUESTRO SIMPLE,1
02/03/2015,73,TOLIMA,73411,LIBANO,SECUESTRO EXTORSIVO,1
02/03/2015,73,TOLIMA,73411,LIBANO,SECUESTRO EXTORSIVO,1
02/03/2015,73,TOLIMA,73411,LIBANO,SECUESTRO EXTORSIVO,1
03/03/2015,41,HUILA,41001,NEIVA,SECUESTRO SIMPLE,1
08/03/2015,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1
10/03/2015,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO EXTORSIVO,1
10/03/2015,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO EXTORSIVO,1
10/03/2015,18,CAQUETA,18860,VALPARAISO,SECUESTRO EXTORSIVO,1
12/03/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
13/03/2015,85,CASANARE,85001,YOPAL,SECUESTRO SIMPLE,1
15/03/2015,76,VALLE DEL CAUCA,76520,PALMIRA,SECUESTRO EXTORSIVO,1
20/03/2015,86,PUTUMAYO,86568,PUERTO ASIS,SECUESTRO SIMPLE,1
22/03/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
24/03/2015,81,ARAUCA,81300,FORTUL,SECUESTRO SIMPLE,1
25/03/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
26/03/2015,50,META,50313,GRANADA,SECUESTRO SIMPLE,1
26/03/2015,19,CAUCA,19256,EL TAMBO,SECUESTRO EXTORSIVO,1
27/03/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
30/03/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
11/04/2015,05,ANTIOQUIA,05631,SABANETA,SECUESTRO SIMPLE,1
11/04/2015,50,META,50606,RESTREPO,SECUESTRO EXTORSIVO,1
14/04/2015,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
14/04/2015,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
19/04/2015,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,SECUESTRO SIMPLE,1
19/04/2015,20,CESAR,20045,BECERRIL,SECUESTRO EXTORSIVO,1
20/04/2015,05,ANTIOQUIA,05147,CAREPA,SECUESTRO EXTORSIVO,1
22/04/2015,44,LA GUAJIRA,44378,HATONUEVO,SECUESTRO EXTORSIVO,1
25/04/2015,25,CUNDINAMARCA,25530,PARATEBUENO,SECUESTRO EXTORSIVO,1
30/04/2015,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
02/05/2015,81,ARAUCA,81065,ARAUQUITA,SECUESTRO SIMPLE,1
02/05/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
02/05/2015,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1
03/05/2015,19,CAUCA,19110,BUENOS AIRES,SECUESTRO SIMPLE,1
03/05/2015,19,CAUCA,19110,BUENOS AIRES,SECUESTRO SIMPLE,1
07/05/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
08/05/2015,27,CHOCO,27205,CONDOTO,SECUESTRO EXTORSIVO,1
11/05/2015,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,SECUESTRO EXTORSIVO,1
12/05/2015,54,NORTE DE SANTANDER,54385,LA ESPERANZA,SECUESTRO SIMPLE,1
12/05/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
12/05/2015,44,LA GUAJIRA,44847,URIBIA,SECUESTRO SIMPLE,1
20/05/2015,86,PUTUMAYO,86569,PUERTO CAICEDO,SECUESTRO EXTORSIVO,1
22/05/2015,68,SANTANDER,68655,SABANA DE TORRES,SECUESTRO EXTORSIVO,1
29/05/2015,05,ANTIOQUIA,05440,MARINILLA,SECUESTRO EXTORSIVO,1
29/05/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
29/05/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
29/05/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
29/05/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
29/05/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
01/06/2015,52,NARIÑO,52399,LA UNION,SECUESTRO EXTORSIVO,1
01/06/2015,18,CAQUETA,18001,FLORENCIA,SECUESTRO EXTORSIVO,1
03/06/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
04/06/2015,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
04/06/2015,54,NORTE DE SANTANDER,54003,ABREGO,SECUESTRO EXTORSIVO,1
08/06/2015,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
08/06/2015,85,CASANARE,85125,HATO COROZAL,SECUESTRO EXTORSIVO,1
08/06/2015,85,CASANARE,85125,HATO COROZAL,SECUESTRO EXTORSIVO,1
11/06/2015,27,CHOCO,27205,CONDOTO,SECUESTRO SIMPLE,1
11/06/2015,27,CHOCO,27205,CONDOTO,SECUESTRO SIMPLE,1
12/06/2015,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
13/06/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
22/06/2015,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,SECUESTRO SIMPLE,1
23/06/2015,50,META,50400,LEJANIAS,SECUESTRO EXTORSIVO,1
26/06/2015,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
26/06/2015,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,1
27/06/2015,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
29/06/2015,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1
29/06/2015,76,VALLE DEL CAUCA,76246,EL CAIRO,SECUESTRO EXTORSIVO,1
29/06/2015,76,VALLE DEL CAUCA,76246,EL CAIRO,SECUESTRO EXTORSIVO,1
01/07/2015,85,CASANARE,85250,PAZ DE ARIPORO,SECUESTRO EXTORSIVO,1
03/07/2015,86,PUTUMAYO,86885,VILLAGARZON,SECUESTRO EXTORSIVO,1
07/07/2015,86,PUTUMAYO,86569,PUERTO CAICEDO,SECUESTRO EXTORSIVO,1
09/07/2015,41,HUILA,41807,TIMANA,SECUESTRO EXTORSIVO,1
13/07/2015,54,NORTE DE SANTANDER,54250,EL TARRA,SECUESTRO SIMPLE,1
14/07/2015,85,CASANARE,85001,YOPAL,SECUESTRO SIMPLE,1
14/07/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
17/07/2015,27,CHOCO,27001,QUIBDO,SECUESTRO SIMPLE,1
18/07/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
21/07/2015,05,ANTIOQUIA,05088,BELLO,SECUESTRO SIMPLE,1
21/07/2015,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1
21/07/2015,52,NARIÑO,52405,LEIVA,SECUESTRO EXTORSIVO,1
23/07/2015,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO SIMPLE,1
23/07/2015,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO SIMPLE,1
26/07/2015,85,CASANARE,85001,YOPAL,SECUESTRO SIMPLE,1
29/07/2015,05,ANTIOQUIA,05266,ENVIGADO,SECUESTRO SIMPLE,1
29/07/2015,05,ANTIOQUIA,05088,BELLO,SECUESTRO EXTORSIVO,1
30/07/2015,18,CAQUETA,18001,FLORENCIA,SECUESTRO SIMPLE,1
30/07/2015,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
01/08/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
03/08/2015,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
03/08/2015,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
03/08/2015,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
03/08/2015,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
03/08/2015,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO EXTORSIVO,1
04/08/2015,73,TOLIMA,73555,PLANADAS,SECUESTRO EXTORSIVO,1
04/08/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
05/08/2015,19,CAUCA,19450,MERCADERES,SECUESTRO EXTORSIVO,1
08/08/2015,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
12/08/2015,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1
15/08/2015,18,CAQUETA,18592,PUERTO RICO,SECUESTRO SIMPLE,1
16/08/2015,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1
16/08/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
20/08/2015,52,NARIÑO,52079,BARBACOAS,SECUESTRO EXTORSIVO,1
21/08/2015,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
27/08/2015,18,CAQUETA,18001,FLORENCIA,SECUESTRO SIMPLE,1
27/08/2015,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
28/08/2015,50,META,50573,PUERTO LOPEZ,SECUESTRO EXTORSIVO,1
31/08/2015,18,CAQUETA,18256,EL PAUJIL,SECUESTRO SIMPLE,1
31/08/2015,18,CAQUETA,18256,EL PAUJIL,SECUESTRO SIMPLE,1
01/09/2015,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1
01/09/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
02/09/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
02/09/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
02/09/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
02/09/2015,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1
02/09/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1
03/09/2015,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO SIMPLE,1
03/09/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
03/09/2015,13,BOLIVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1
07/09/2015,85,CASANARE,85430,TRINIDAD,SECUESTRO EXTORSIVO,1
07/09/2015,05,ANTIOQUIA,05490,NECOCLI,SECUESTRO EXTORSIVO,1
08/09/2015,19,CAUCA,19256,EL TAMBO,SECUESTRO SIMPLE,1
08/09/2015,54,NORTE DE SANTANDER,54261,EL ZULIA,SECUESTRO EXTORSIVO,1
09/09/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
09/09/2015,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
10/09/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
13/09/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
15/09/2015,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
15/09/2015,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
15/09/2015,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
15/09/2015,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
15/09/2015,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
15/09/2015,66,RISARALDA,66001,PEREIRA,SECUESTRO SIMPLE,1
16/09/2015,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,1
22/09/2015,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
25/09/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
29/09/2015,76,VALLE DEL CAUCA,76233,DAGUA,SECUESTRO EXTORSIVO,1
30/09/2015,73,TOLIMA,73861,VENADILLO,SECUESTRO EXTORSIVO,1
03/10/2015,19,CAUCA,19142,CALOTO,SECUESTRO EXTORSIVO,1
06/10/2015,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
20/10/2015,52,NARIÑO,52540,POLICARPA,SECUESTRO SIMPLE,1
20/10/2015,68,SANTANDER,68406,LEBRIJA,SECUESTRO EXTORSIVO,1
22/10/2015,15,BOYACA,15238,DUITAMA,SECUESTRO SIMPLE,1
28/10/2015,20,CESAR,20032,ASTREA,SECUESTRO EXTORSIVO,1
28/10/2015,05,ANTIOQUIA,05490,NECOCLI,SECUESTRO EXTORSIVO,1
28/10/2015,05,ANTIOQUIA,05490,NECOCLI,SECUESTRO EXTORSIVO,1
28/10/2015,05,ANTIOQUIA,05490,NECOCLI,SECUESTRO EXTORSIVO,1
29/10/2015,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
29/10/2015,52,NARIÑO,52356,IPIALES,SECUESTRO EXTORSIVO,1
02/11/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
03/11/2015,76,VALLE DEL CAUCA,76147,CARTAGO,SECUESTRO SIMPLE,1
04/11/2015,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
06/11/2015,13,BOLIVAR,13744,SIMITI,SECUESTRO EXTORSIVO,1
11/11/2015,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1
12/11/2015,54,NORTE DE SANTANDER,54003,ABREGO,SECUESTRO EXTORSIVO,1
18/11/2015,08,ATLANTICO,08001,BARRANQUILLA,SECUESTRO SIMPLE,1
22/11/2015,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1
23/11/2015,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
27/11/2015,25,CUNDINAMARCA,25053,ARBELAEZ,SECUESTRO SIMPLE,1
04/12/2015,19,CAUCA,19110,BUENOS AIRES,SECUESTRO EXTORSIVO,1
06/12/2015,76,VALLE DEL CAUCA,76318,GUACARI,SECUESTRO EXTORSIVO,1
19/12/2015,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,1
23/12/2015,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1
24/12/2015,52,NARIÑO,52612,RICAURTE,SECUESTRO EXTORSIVO,1
31/12/2015,52,NARIÑO,52585,PUPIALES,SECUESTRO EXTORSIVO,1
03/01/2016,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
12/01/2016,63,QUINDIO,63001,ARMENIA,SECUESTRO EXTORSIVO,1
13/01/2016,19,CAUCA,19137,CALDONO,SECUESTRO EXTORSIVO,1
13/01/2016,41,HUILA,41298,GARZON,SECUESTRO EXTORSIVO,1
16/01/2016,13,BOLIVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1
16/01/2016,85,CASANARE,85410,TAURAMENA,SECUESTRO EXTORSIVO,1
23/01/2016,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
23/01/2016,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
25/01/2016,23,CORDOBA,23079,BUENAVISTA,SECUESTRO EXTORSIVO,1
26/01/2016,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1
26/01/2016,81,ARAUCA,81736,SARAVENA,SECUESTRO EXTORSIVO,1
29/01/2016,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
29/01/2016,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
30/01/2016,73,TOLIMA,73043,ANZOATEGUI,SECUESTRO EXTORSIVO,1
